,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
329,N#CC1=CC=C(/N=N/C2=CC=CS2)C=C1,8.606231653180608,0.6296977880658439,8.606231653180608,0.6296977880658439,0.6943764481580994,213.26500000000004,206.20899999999997,213.036068224,72,0,0.13828328817610547,-0.19243703080039135,0.19243703080039135,0.13828328817610547,1.0666666666666667,1.8666666666666667,2.466666666666667,32.13348246873965,10.207280674409903,1.9174351356106376,-1.903187050658346,2.2216113243382303,-1.6929936118829376,7.133004376942417,1.2526190314371866,2.1501710286967097,491.6293459517584,10.510225400620904,7.7913409612911195,8.607837542218846,7.381341395361315,4.3373558051847825,5.217008616439678,2.8099657412880843,3.7361099748900806,1.7665909031180984,2.5190329472773576,1.0364316432087939,1.5780920869384947,-1.9899999999999998,5171.427020995582,9.56064165954674,4.488386213347448,2.484111453614182,91.3331602363269,0.0,5.001081976687867,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,21.56528612919353,0.0,41.778265181235575,0.0,17.320059079172832,0.0,22.025254129306166,5.261891554738487,0.0,10.228500251258795,0.0,0.0,47.34171667293257,0.0,6.069221312792274,0.0,10.688468251371429,0.0,11.336785877934737,0.0,0.0,11.33111286753076,5.563451491696996,52.00676543249437,0.0,0.0,0.0,48.51,0.0,0.0,0.0,0.0,5.563451491696996,10.688468251371429,11.336785877934737,24.26546827384644,17.512796907389134,16.29772156405107,5.261891554738487,0.0,1.5370617336440748,0.0,19.534865585135698,1.3819200102880662,0.0,12.879486004265496,0.0,0.0,0.0,0.0,15,0,3,0,0,0,1,1,2,4,0,4,2,0,0,0,2,4.035180000000001,59.65200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330,FC(F)(F)C1=CC=C(/N=N/C2=CC=CS2)C=C1,12.276324966753357,-4.316046718841858,12.276324966753357,0.3948148148148152,0.6610443127108085,256.252,249.19599999999997,256.028203884,88,0,0.41591210339241663,-0.1661375253456417,0.41591210339241663,0.1661375253456417,0.9411764705882353,1.6470588235294117,2.176470588235294,32.1334827014773,10.18069177668047,2.293566435953886,-2.0469509111219972,2.3046937014264226,-2.0303470360205016,7.13300567831989,-0.13711857235714808,2.1380334526522575,500.51285531888635,12.303118619434358,8.478020784818844,9.29451736574657,8.054661458305718,4.6806957169486445,5.56034852820354,3.1959214114557297,4.1220656450577255,1.9648182935985063,2.7172603377577658,1.1508782804634146,1.6925387241931154,-1.69,9399.04103828249,11.785459943965801,4.665639699269044,3.1326656386639957,99.43718676363689,0.0,5.001081976687867,0.0,0.0,0.0,6.176298517443475,0.0,0.0,13.171245143024459,21.56528612919353,0.0,41.778265181235575,0.0,11.250837766380558,13.171245143024459,22.025254129306166,0.0,0.0,10.228500251258795,6.176298517443475,0.0,47.34171667293257,0.0,0.0,0.0,23.85971339439589,0.0,11.336785877934737,0.0,6.176298517443475,0.0,5.563451491696996,52.00676543249437,0.0,0.0,0.0,24.72,11.73975000914047,13.171245143024459,0.0,0.0,10.688468251371429,12.13273413692322,23.469520014857956,6.06636706846161,11.446429838927525,10.228500251258795,0.0,36.82897490026007,1.4091604990761735,0.0,10.291727210888691,-0.2926170267489714,0.0,8.162134468699222,-4.316046718841858,0.0,0.0,0.09090909090909091,17,0,2,0,0,0,1,1,2,3,0,6,2,0,0,0,2,5.182300000000002,59.93900000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331,COC1=CC(/N=N/C2=CC=CS2)=CC=C1,5.092820058578988,0.7894718442932729,5.092820058578988,0.7894718442932729,0.7116042794406459,218.28100000000003,208.201,218.05138394,76,0,0.13828330871609912,-0.4966851396717223,0.4966851396717223,0.13828330871609912,1.1333333333333333,2.066666666666667,2.8,32.13348248254294,10.291646175449953,1.9339812337772666,-1.9781135658923108,2.242617705760625,-1.792470755733268,7.133004252932957,0.41469272717766675,2.1664057605121645,451.3712981031804,10.510225400620904,8.252375656255024,9.06887223718275,7.381341395361316,4.476121443130599,5.3557742543854925,2.852767937139678,3.778912170741674,1.8235081220030205,2.5759501661622797,1.106485901033313,1.6481463447630138,-1.6799999999999997,5114.241593609316,9.859152960269656,4.7038408878549225,2.6337935021389756,92.05412578436506,4.736862953800049,10.750593809971772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56528612919353,6.06636706846161,29.645531044312353,6.06636706846161,12.797183815961095,4.736862953800049,22.025254129306166,0.0,0.0,10.228500251258795,0.0,7.109797541277533,41.778265181235575,0.0,5.749511833283905,4.736862953800049,10.688468251371429,5.749511833283905,11.336785877934737,7.109797541277533,0.0,0.0,0.0,52.00676543249437,0.0,0.0,0.0,33.95,0.0,0.0,0.0,0.0,0.0,16.437980084655333,0.0,18.44658341921227,41.778265181235575,10.228500251258795,4.736862953800049,5.092820058578988,1.5604539609053496,0.0,11.08549603174603,0.794212962962963,0.7894718442932729,11.376428099017385,0.0,0.0,1.634450375829344,0.09090909090909091,15,0,3,0,0,0,1,1,2,4,0,4,3,0,0,0,2,4.172100000000002,61.48900000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,N#CC1=CC(/N=N/C2=CC=CS2)=CC=C1,8.694015127656002,0.5950273998488285,8.694015127656002,0.5950273998488285,0.6943764481580994,213.26500000000004,206.20899999999997,213.036068224,72,0,0.1382832946660961,-0.19243570436297597,0.19243570436297597,0.1382832946660961,1.1333333333333333,2.066666666666667,2.8,32.133482468741,10.202843800143128,1.9290418147621935,-1.908301909147604,2.2243117886781993,-1.699209612525534,7.133004683012821,1.2512024132703052,2.212772017251246,508.87934595175835,10.510225400620904,7.7913409612911195,8.607837542218846,7.381341395361316,4.3373558051847825,5.217008616439677,2.813420064982033,3.739564298584029,1.7454404766202656,2.497882520779525,1.0714589505787349,1.6131193943084354,-1.9899999999999998,5114.241593609316,9.56064165954674,4.488386213347448,2.484111453614182,91.33316023632689,0.0,5.001081976687867,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,21.56528612919353,6.06636706846161,35.711898112773966,0.0,17.320059079172832,0.0,22.025254129306166,5.261891554738487,0.0,10.228500251258795,0.0,0.0,47.34171667293257,0.0,6.069221312792274,0.0,10.688468251371429,0.0,11.336785877934737,0.0,0.0,11.33111286753076,5.563451491696996,52.00676543249437,0.0,0.0,0.0,48.51,0.0,0.0,0.0,0.0,11.250837766380558,5.001081976687867,11.336785877934737,18.19910120538483,23.579163975850744,16.29772156405107,5.261891554738487,0.0,1.5266962448559669,0.0,19.58479901528513,1.2917403628117916,0.0,12.930097710380448,0.0,0.0,0.0,0.0,15,0,3,0,0,0,1,1,2,4,0,4,2,0,0,0,2,4.035180000000001,59.65200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,Cc1[nH]c2c(c1N=Nc1nncs1)cccc2,4.2380555555555555,0.5645195578231295,4.2380555555555555,0.5645195578231295,0.6964578306398449,243.29500000000004,234.22299999999998,243.05786628799999,84,0,0.2509826927683753,-0.35674319346484556,0.35674319346484556,0.2509826927683753,1.2352941176470589,2.1176470588235294,2.9411764705882355,32.13349659960514,10.207180555982479,2.062627196884087,-1.897046653448341,2.306561249357239,-1.6730999817606216,7.125057070177366,1.054807428740011,2.0805996437717647,668.3010842136956,11.664925939000156,9.083854018411825,9.900350599339552,8.34333659290053,5.096195957814172,5.975848769069066,3.5654952049423745,4.377164347685892,2.443641261488485,3.017449247849074,1.69427448625754,2.065082479857649,-2.0799999999999996,17355.339543511083,10.098260650872689,4.061083433071218,1.8250387625511384,101.23915503790546,4.9839785209472085,11.197925548300942,0.0,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,29.535887083319565,12.990104268152233,16.596852926929518,0.0,0.0,33.05865556453869,0.0,15.181342137549283,10.228500251258795,6.923737199690624,0.0,35.46993554231228,0.0,0.0,0.0,10.818944754522896,0.0,11.336785877934737,15.181342137549283,0.0,6.923737199690624,5.693927994848461,40.004507798722614,0.0,10.902924932081056,0.0,66.28999999999999,0.0,0.0,0.0,0.0,5.131558479839333,22.28423920161308,11.336785877934737,5.51053927361738,31.18920547353706,25.40984238880808,0.0,0.0,1.3631809544805575,3.2707624716553285,17.477120417611488,4.558018943688587,0.0,8.016974941211052,0.0,1.9806089380196523,0.0,0.09090909090909091,17,1,5,0,0,0,1,2,3,5,1,6,2,0,0,0,3,3.7432200000000018,67.12070000000003,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Cn1c(C)c(c2c1cccc2)N=Nc1nncs1,4.3093055555555555,0.5716057256235831,4.3093055555555555,0.5716057256235831,0.6562943579213318,257.322,246.23399999999998,257.073516352,90,0,0.25098269381240573,-0.3458312539010223,0.3458312539010223,0.25098269381240573,1.2222222222222223,2.0555555555555554,2.8333333333333335,32.13349666575118,10.206675222216642,2.1017306937151936,-1.9597469570485009,2.327902644101969,-1.8813120346902428,7.125058640167798,0.9144811465858804,2.14373151858994,711.4801545861907,12.535169427003234,10.031067613911786,10.847564194839512,8.770856947829095,5.490623148814089,6.370275960068985,3.9314876723934535,4.743156815136972,2.950426942542331,3.5242349289029202,1.9306033739336492,2.301411367533757,-2.0799999999999996,26816.907043304014,11.035822305484693,4.303058984910836,1.7046721968614753,107.81406863889737,4.567099647791355,11.197925548300942,0.0,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,29.53588708331957,12.990104268152233,18.127824191990445,5.516700717616262,0.0,33.05865556453869,0.0,14.76446326439343,17.276172233935984,6.923737199690624,0.0,35.46993554231228,0.0,0.0,0.0,10.818944754522896,0.0,11.336785877934737,14.76446326439343,7.04767198267719,6.923737199690624,5.693927994848461,40.00450779872262,0.0,10.902924932081056,0.0,55.43,0.0,0.0,0.0,0.0,5.131558479839333,22.284239201613083,11.336785877934737,5.51053927361738,26.104143319291033,37.12569765257544,0.0,2.1148681972789114,1.3707808694465438,0.0,17.68394384605694,4.776479591836734,0.0,8.155030496766607,0.0,2.0361644935752077,2.029399171705719,0.16666666666666666,18,0,5,0,0,0,1,2,3,6,0,6,2,0,0,0,3,3.7536200000000015,71.74100000000001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,c1ccc(cc1)c1[nH]c2c(c1N=Nc1nncs1)cccc2,4.414852607709751,0.5456414819014028,4.414852607709751,0.5456414819014028,0.5348658537315505,305.366,294.2780000000001,305.073516352,106,0,0.2509829269083437,-0.3526408672843125,0.3526408672843125,0.2509829269083437,0.9090909090909091,1.7272727272727273,2.5454545454545454,32.133496924739205,10.112041104610027,2.1218211180150197,-1.9863575057710736,2.3749729052380593,-1.7596881844290064,7.1250702189783475,1.0573265726415133,1.904968547730311,925.7568001143629,14.777810114122522,11.470605364359956,12.287101945287683,10.915816237971965,6.756879560337131,7.636532371592026,4.681520608726813,5.493189751470331,3.3252037649944435,3.8990117513550326,2.348312511562373,2.7191205051624814,-2.8599999999999994,311938.09011295385,12.848761441724625,5.49568334770892,2.291676021983026,129.93130712957287,4.9839785209472085,11.197925548300942,0.0,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,59.86772242562761,6.06636706846161,16.466376423778055,5.693927994848461,0.0,33.05865556453869,0.0,15.181342137549283,10.228500251258795,0.0,0.0,60.10784288977187,0.0,11.257379486545457,0.0,10.818944754522896,0.0,11.336785877934737,15.181342137549283,0.0,0.0,0.0,70.33634314103068,0.0,22.160304418626517,0.0,66.28999999999999,0.0,0.0,0.0,0.0,5.131558479839333,27.847690693310078,11.336785877934737,5.51053927361738,42.46456947923127,37.5425765257313,0.0,0.0,1.3589934492315443,3.4241883975812546,17.86012326960424,5.519770644368859,0.0,18.170257572547435,0.0,0.0,0.0,0.0,22,1,5,0,0,0,2,2,4,5,1,6,3,0,0,0,4,5.1018000000000026,87.8197,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Cn1c(c2ccccc2)c(c2c1cccc2)N=Nc1nncs1,4.486102607709751,0.5527276497018565,4.486102607709751,0.5527276497018565,0.49251169683125334,319.393,306.289,319.089166416,112,0,0.2509829279636652,-0.3417416548284329,0.3417416548284329,0.2509829279636652,0.9565217391304348,1.7391304347826086,2.5217391304347827,32.133496990922914,10.109640648915832,2.1585388011816833,-2.045894044591077,2.396727263725046,-1.9033261878157144,7.125071954712907,0.9748303011238063,1.968991445159652,971.0771909713005,15.6480536021256,12.417818959859915,13.234315540787641,11.343336592900531,7.1513067513370485,8.030959562591944,5.060709677302902,5.87237882004642,3.7115462253119786,4.285354211672567,2.704432729704019,3.075240723304128,-2.86,461655.44355023507,13.778965852886007,5.734710394518746,2.4263385407020692,136.5062207305648,4.567099647791355,11.197925548300942,0.0,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,59.86772242562762,6.06636706846161,17.997347688838982,11.210628712464722,0.0,33.05865556453869,0.0,14.76446326439343,17.276172233935984,0.0,0.0,60.107842889771874,0.0,11.257379486545457,0.0,10.818944754522896,0.0,11.336785877934737,14.76446326439343,7.04767198267719,0.0,0.0,70.33634314103067,0.0,22.160304418626517,0.0,55.43,0.0,0.0,0.0,0.0,5.131558479839333,27.847690693310078,11.336785877934737,5.51053927361738,30.33183534230805,56.30610377217585,0.0,2.1519052343159486,1.3665933641975307,0.0,18.06694669804969,5.77295351473923,0.0,18.42470201699188,0.0,0.0,2.0502325050390526,0.058823529411764705,23,0,5,0,0,0,2,2,4,6,0,6,3,0,0,0,4,5.112200000000003,92.44000000000004,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,CSc1nnc(s1)N=Nc1c(C)[nH]c2c1cccc2,4.3042044595616025,0.5778065948601665,4.3042044595616025,0.5778065948601665,0.5713063529767336,289.389,278.30100000000004,289.04558735200004,96,0,0.2520420683581659,-0.35674319346481415,0.35674319346481415,0.2520420683581659,1.2105263157894737,2.0526315789473686,2.8421052631578947,32.19451141634299,10.20718055215058,2.0725715498185897,-1.8980542523653197,2.32099205969719,-1.6802996509549522,7.999226383988993,0.9956442242377535,1.9817852518455772,743.5005313903181,13.242276208189782,10.414752039686064,12.047745201541515,9.275188245478668,5.642398186349199,7.683639638668515,3.898858502584031,5.908194348286713,2.665519289868592,4.44855338682732,1.808882306304555,2.889431156148109,-1.7299999999999995,42484.39787685952,12.311302830963806,5.101470165718442,2.3851555855072184,117.7272071776673,4.9839785209472085,5.687386274683562,4.339655680673546,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,41.29777203271068,19.245873451663638,16.596852926929518,0.0,0.0,44.82054051392981,0.0,15.181342137549283,10.228500251258795,11.263392880364169,6.255769183511404,29.9593962686949,0.0,0.0,0.0,10.818944754522896,0.0,23.098670827325854,21.437111321060687,0.0,6.923737199690624,5.693927994848461,38.83362420577878,0.0,10.902924932081056,0.0,66.28999999999999,0.0,0.0,0.0,0.0,5.131558479839333,26.623894882286628,11.336785877934737,11.761884949391115,37.44497465704847,25.409842388808077,0.0,0.8931468621399178,2.9918381350091305,3.289201257663559,18.07733413118334,2.923216096623835,0.0,8.040515417522993,1.9635398820021837,1.9878748845217098,0.0,0.16666666666666666,19,1,5,0,0,0,1,2,3,6,1,7,3,0,0,0,3,4.465120000000002,78.9017,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338,CSc1nnc(s1)N=Nc1c2ccccc2n(c1C)C,4.3754544595616025,0.58489276266062,4.3754544595616025,0.58489276266062,0.5294115934110142,303.4160000000001,290.31200000000007,303.06123741600004,102,0,0.25204206940219775,-0.34583125390099095,0.34583125390099095,0.25204206940219775,1.2,2.0,2.75,32.19451154511653,10.206675217014153,2.106992687643917,-1.9598191543475278,2.3380205006635086,-1.8813131328778292,7.999227184924215,0.914138017090701,2.0393985382857,787.2598747712302,14.11251969619286,11.361965635186023,12.994958797041473,9.702708600407234,6.036825377349117,8.078066829668431,4.264850970035111,6.274186815737792,3.172304970922439,4.955339067881165,2.0452111939806654,3.1257600438242186,-1.73,65144.69263717621,13.262204645280816,5.336075903003142,2.2273921733448585,124.30212077865923,4.567099647791355,5.687386274683562,4.339655680673546,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,41.29777203271068,19.245873451663638,18.127824191990445,5.516700717616262,0.0,44.82054051392981,0.0,14.76446326439343,17.276172233935984,11.263392880364169,6.255769183511404,29.959396268694903,0.0,0.0,0.0,10.818944754522896,0.0,23.098670827325854,21.020232447904835,7.04767198267719,6.923737199690624,5.693927994848461,38.83362420577878,0.0,10.902924932081056,0.0,55.43,0.0,0.0,0.0,0.0,5.131558479839333,26.623894882286624,11.336785877934737,11.761884949391115,32.35991250280244,37.12569765257544,0.0,3.018978279583439,3.003944222814623,0.0,18.28415755962879,3.1338642447719836,0.0,8.17857097307855,1.9685398820021835,2.0434304400772656,2.0351810647098345,0.23076923076923078,20,0,5,0,0,0,1,2,3,7,0,7,3,0,0,0,3,4.475520000000003,83.52200000000003,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
339,CSc1nnc(s1)N=Nc1c([nH]c2c1cccc2)c1ccccc1,4.481001511715798,0.5589285189384399,4.481001511715798,0.5589285189384399,0.37175333021993245,351.4600000000001,338.35600000000017,351.06123741600004,118,0,0.2520423024974428,-0.35264086728428073,0.35264086728428073,0.2520423024974428,0.9583333333333334,1.75,2.5416666666666665,32.19451204938622,10.112041101908511,2.125949588611253,-1.986520608409452,2.3801228667391983,-1.7598407449906375,7.999231914205576,0.9965068568353246,1.831368746361688,1004.1880076733952,16.355160383312146,12.801503385634193,14.434496547489646,11.8476678905501,7.3030817888721575,9.344323241191473,5.01488390636847,7.0242197520711525,3.5470817933745495,5.33011589033328,2.462920331609391,3.5434691814529433,-2.509999999999999,755524.4229494337,15.043287722874531,6.543035067332874,2.8338789364142545,146.4193592693347,4.9839785209472085,5.687386274683562,4.339655680673546,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,71.62960737501874,12.322136251973014,16.46637642377805,5.693927994848461,0.0,44.82054051392981,0.0,15.181342137549283,10.228500251258795,4.339655680673546,6.255769183511404,54.59730361615449,0.0,11.257379486545457,0.0,10.818944754522896,0.0,23.098670827325854,21.437111321060687,0.0,0.0,0.0,69.16545954808683,0.0,22.160304418626513,0.0,66.28999999999999,0.0,0.0,0.0,0.0,5.131558479839333,32.18734637398362,11.336785877934737,11.761884949391115,48.72033866274267,37.5425765257313,0.0,0.8807032551950483,2.984520294420186,3.442627183589485,18.46033698317609,3.8795768508020503,0.0,18.218695550814964,1.9668732153355168,0.0,0.0,0.058823529411764705,24,1,5,0,0,0,2,2,4,6,1,7,4,0,0,0,4,5.823700000000004,99.6007,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
340,CSc1nnc(s1)N=Nc1c(c2ccccc2)n(c2c1cccc2)C,4.552251511715797,0.5660146867388933,4.552251511715797,0.5660146867388933,0.3373781617231362,365.48700000000014,350.36700000000013,365.07688748000004,124,0,0.25204230355276586,-0.3417416548284011,0.3417416548284011,0.25204230355276586,0.96,1.72,2.48,32.19451217823293,10.109640643006601,2.1610798269368807,-2.0459344034648415,2.4005540415380797,-1.903326744301854,7.999232740474038,0.9728234080850395,1.8910532313718995,1049.9668195644338,17.225403871315226,13.748716981134152,15.381710142989604,12.275188245478667,7.697508979872075,9.73875043219139,5.394072974944561,7.4034088206472415,3.9334242536920856,5.7164583506508135,2.8190405497510365,3.89958939959459,-2.5099999999999993,1113876.7332925026,15.985367147571777,6.775987646750508,2.962831465126617,152.99427287032663,4.567099647791355,5.687386274683562,4.339655680673546,0.0,5.131558479839333,0.0,0.0,0.0,0.0,20.42586386786087,71.62960737501874,12.322136251973014,17.997347688838982,11.210628712464722,0.0,44.82054051392981,0.0,14.76446326439343,17.276172233935984,4.339655680673546,6.255769183511404,54.59730361615449,0.0,11.257379486545457,0.0,10.818944754522896,0.0,23.098670827325854,21.020232447904835,7.04767198267719,0.0,0.0,69.16545954808683,0.0,22.160304418626517,0.0,55.43,0.0,0.0,0.0,0.0,5.131558479839333,32.18734637398362,11.336785877934737,11.761884949391115,36.58760452581945,56.306103772175845,0.0,3.043571709675606,2.9966263822256787,0.0,18.66716041162154,4.1249472211724205,0.0,18.473139995259405,1.971873215335517,0.0,2.056014398043168,0.1111111111111111,25,0,5,0,0,0,2,2,4,7,0,7,4,0,0,0,4,5.834100000000005,104.22100000000002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
